"_id","emotion","id","negative_prob","positive_prob"
"6039c31cc24900009500dd9d","-1","zudJf98ON","0.99883","0.00116999"
"6039c31cc24900009500dd9e","1","BpYjcjSiP","0.0115772","0.988423"
"6039c31cc24900009500dd9f","1","yCIKVrbpZ","0.0618058","0.938194"
"6039c31cc24900009500dda0","-1","zwwws7ucq","0.83413","0.16587"
"6039c31cc24900009500dda1","1","CkNhB7DDX","0.108255","0.891745"
"6039c31cc24900009500dda2","1","ABdJm52xL","0.0244275","0.975573"
"6039c31cc24900009500dda3","-1","Cw344kE9I","0.623776","0.376224"
"6039c31cc24900009500dda4","1","BBJRq8dTI","0.105332","0.894668"
"6039c31cc24900009500dda5","1","CzMD2DtwA","0.177228","0.822773"
"6039c31cc24900009500dda6","-1","BEREXjITt","0.995248","0.0047521"
"6039c31cc24900009500dda7","-1","zqt4Igftg","0.996044","0.00395634"
"6039c31cc24900009500dda8","1","CmefWy4cE","0.108905","0.891095"
"6039c31cc24900009500dda9","-1","zhAek6p7G","0.950015","0.0499851"
"6039c31cc24900009500ddaa","1","yrdo5E9Xw","0.00550343","0.994497"
"6039c31cc24900009500ddab","-1","za59ouX68","0.998964","0.00103556"
"6039c31cc24900009500ddac","-1","CvMnAC6gA","0.996887","0.00311262"
"6039c31cc24900009500ddad","-1","CaFCMtymz","0.995248","0.0047521"
"6039c31cc24900009500ddae","1","DvsrqgRcQ","0.0898275","0.910173"
"6039c31cc24900009500ddaf","1","Cyn0oC4iB","0.113735","0.886265"
"6039c31cc24900009500ddb0","1","zAbrHx8aw","0.140954","0.859046"
"6039c31cc24900009500ddb1","1","AB4vOpa4w","0.163822","0.836178"
"6039c31cc24900009500ddb2","1","CdUl9wlm6","0.159299","0.840701"
"6039c31cc24900009500ddb3","-1","ADlFflrAk","0.9998","0.000200508"
"6039c31cc24900009500ddb4","-1","CgUMcfCku","0.871163","0.128837"
"6039c31cc24900009500ddb5","-1","zqqGRcN1i","0.848049","0.151951"
"6039c31cc24900009500ddb6","-1","CntdwjX6A","0.818036","0.181964"
"6039c31cc24900009500ddb7","-1","z1DkPewAO","0.989298","0.0107022"
"6039c31cc24900009500ddb8","-1","ztaRtFnAD","0.846953","0.153047"
"6039c31cc24900009500ddb9","-1","FekfKuGiR","0.905899","0.0941009"
"6039c31cc24900009500ddba","-1","yCpAVhJWX","0.999972","2.77212e-05"
"6039c31cc24900009500ddbb","1","GzBkrra7Q","0.00357846","0.996422"
"6039c31cc24900009500ddbc","1","C6ojPwNEs","0.00307115","0.996929"
"6039c31cc24900009500ddbd","-1","Cy2AHn8Es","0.994859","0.00514108"
"6039c31cc24900009500ddbe","-1","CmnkbaHJz","0.91358","0.0864202"
"6039c31cc24900009500ddbf","-1","A3dxM2j18","0.952868","0.0471324"
"6039c31cc24900009500ddc0","-1","CjLzobeKz","0.987338","0.0126616"
"6039c31cc24900009500ddc1","-1","zt0cN3DOc","0.999952","4.8212e-05"
"6039c31cc24900009500ddc2","1","CaI0Cp21Q","0.223289","0.776711"
"6039c31cc24900009500ddc3","1","Cl7eHqCLw","0.0901281","0.909872"
"6039c31cc24900009500ddc4","-1","CocMrgVqD","0.999128","0.000871687"
"6039c31cc24900009500ddc5","0","BmypencZa","0.533247","0.466753"
"6039c31cc24900009500ddc6","-1","CkQYu8yUf","0.979613","0.0203874"
"6039c31cc24900009500ddc7","-1","ymxCatn6O","0.988605","0.0113953"
"6039c31cc24900009500ddc8","1","Brcctz2R2","0.123957","0.876043"
"6039c31cc24900009500ddc9","-1","CbxfufRrv","0.583865","0.416135"
"6039c31cc24900009500ddca","-1","Bt45SBQZl","0.842432","0.157568"
"6039c31cc24900009500ddcb","1","E2xX3mlsg","0.239425","0.760575"
"6039c31cc24900009500ddcc","-1","I4RGthS2c","0.998452","0.001548"
"6039c31cc24900009500ddcd","1","CdXWY9NTa","0.128097","0.871903"
"6039c31cc24900009500ddce","-1","AAjBibLx1","0.76387","0.23613"
"6039c31cc24900009500ddcf","0","Ccjk8n4Ah","0.54164","0.45836"
"6039c31cc24900009500ddd0","0","CctqZfL4A","0.495813","0.504187"
"6039c31cc24900009500ddd1","1","C00nXoq5T","0.23189","0.76811"
"6039c31cc24900009500ddd2","1","BrbORD32h","0.270284","0.729716"
"6039c31cc24900009500ddd3","-1","EkqFFiRB9","0.999543","0.000457164"
"6039c31cc24900009500ddd4","1","Ce72t4LPF","0.0590617","0.940938"
"6039c31cc24900009500ddd5","1","zzOo2rETB","0.0210579","0.978942"
"6039c31cc24900009500ddd6","-1","CvFo1q5yU","0.998843","0.00115732"
"6039c31cc24900009500ddd7","-1","Btjbtsdme","0.997327","0.0026729"
"6039c31cc24900009500ddd8","1","ClyFI170r","0.134113","0.865887"
"6039c31cc24900009500ddd9","1","FDGHZaclM","0.39692","0.60308"
"6039c31cc24900009500ddda","-1","z9gKbdozO","0.85576","0.14424"
"6039c31cc24900009500dddb","-1","A5zv44rW4","0.998077","0.00192295"
"6039c31cc24900009500dddc","-1","DkNsW50uM","0.86933","0.13067"
"6039c31cc24900009500dddd","-1","BslXq1BXf","0.998082","0.00191771"
"6039c31cc24900009500ddde","1","CnK6Mi2XT","0.0255503","0.97445"
"6039c31cc24900009500dddf","1","CfpD2pCUR","0.177268","0.822732"
"6039c31cc24900009500dde0","-1","CoHAWd4OT","0.996612","0.00338798"
"6039c31cc24900009500dde1","1","ymvOmzNhX","0.383321","0.616679"
"6039c31cc24900009500dde2","1","C3Eg71qBB","0.00884699","0.991153"
"6039c31cc24900009500dde3","1","CdWWblcak","0.102858","0.897142"
"6039c31cc24900009500dde4","1","zsojilyy5","0.0886667","0.911333"
"6039c31cc24900009500dde5","-1","CnihMbOMs","0.987856","0.0121437"
"6039c31cc24900009500dde6","-1","F4rYztMZu","0.999813","0.000186719"
"6039c31cc24900009500dde7","1","ziFid8t9K","0.0758134","0.924187"
"6039c31cc24900009500dde8","1","F4A2n7zJq","0.231706","0.768294"
"6039c31cc24900009500dde9","1","G0VAncEV8","0.409189","0.590811"
"6039c31cc24900009500ddea","1","Ce2AvaA9c","0.103902","0.896098"
"6039c31cc24900009500ddeb","-1","zegDtlDGD","0.997022","0.00297813"
"6039c31cc24900009500ddec","-1","DzTLwbEND","0.997798","0.00220242"
"6039c31cc24900009500dded","1","zd6HUASye","0.00701784","0.992982"
"6039c31cc24900009500ddee","1","yASxcg2PI","0.0338102","0.96619"
"6039c31cc24900009500ddef","-1","G7zu3oXK6","0.976252","0.0237482"
"6039c31cc24900009500ddf0","1","Cmmns7hxk","0.11358","0.88642"
"6039c31cc24900009500ddf1","-1","BxIbkeVTD","0.999508","0.000491562"
"6039c31cc24900009500ddf2","-1","FkiXvulhH","0.986542","0.0134582"
"6039c31cc24900009500ddf3","-1","yA2IR4lNV","0.998494","0.00150571"
"6039c31cc24900009500ddf4","1","IyipqpLSg","0.354929","0.645071"
"6039c31cc24900009500ddf5","1","Dsc2iFc5d","0.304458","0.695542"
"6039c31cc24900009500ddf6","-1","C97mtzge1","0.645536","0.354464"
"6039c31cc24900009500ddf7","-1","znK11vwGX","0.999954","4.57578e-05"
"6039c31cc24900009500ddf8","-1","zoSTrekqh","0.877472","0.122528"
"6039c31cc24900009500ddf9","1","ztdBd2GC5","0.0237382","0.976262"
"6039c31cc24900009500ddfa","-1","zmYzcrZTx","0.989767","0.0102329"
"6039c31cc24900009500ddfb","1","ClzWxrJYR","0.0676058","0.932394"
"6039c31cc24900009500ddfc","-1","zbY2U4tX3","0.994633","0.00536705"
"6039c31cc24900009500ddfd","-1","z6bSikrVy","0.9927","0.00730004"
"6039c31cc24900009500ddfe","-1","CgIx58oXX","0.59981","0.40019"
"6039c31cc24900009500ddff","-1","ywbXgcgY6","0.90173","0.0982696"
"6039c31cc24900009500de00","-1","ABvfmCTjm","0.980636","0.0193644"
"6039c31cc24900009500de01","1","JlYCh8eLf","0.0470713","0.952929"
"6039c31cc24900009500de02","1","yvT27rMBx","0.156292","0.843708"
"6039c31cc24900009500de03","1","Claha4PSq","0.0300023","0.969998"
"6039c31cc24900009500de04","-1","yArCk9Jrt","0.832085","0.167915"
"6039c31cc24900009500de05","1","zt0L3D9yA","0.410163","0.589837"
"6039c31cc24900009500de06","1","zt0Cyd7WH","0.320352","0.679648"
"6039c31cc24900009500de07","1","CmkFjv5sv","0.0904189","0.909581"
"6039c31cc24900009500de08","-1","ztGgz45Sq","0.996447","0.00355323"
"6039c31cc24900009500de09","-1","A5VSV65CS","0.99989","0.000109813"
"6039c31cc24900009500de0a","-1","BEcOXEXQg","0.877313","0.122687"
"6039c31cc24900009500de0b","1","ztcLIfqYB","0.448984","0.551016"
"6039c31cc24900009500de0c","1","ziIB9BMh8","0.393612","0.606388"
"6039c31cc24900009500de0d","1","Dv2oXuPdB","0.290034","0.709966"
"6039c31cc24900009500de0e","-1","Bj8rGcLgE","0.999122","0.000877922"
"6039c31cc24900009500de0f","-1","AlycbFwR2","0.9999","0.000100109"
"6039c31cc24900009500de10","1","GzwAaeHmZ","0.0336191","0.966381"
"6039c31cc24900009500de11","-1","zqrOR5fTZ","0.923371","0.0766292"
"6039c31cc24900009500de12","-1","BEkdafkfc","0.999995","5.46971e-06"
"6039c31cc24900009500de13","1","D0zUlaSm6","0.183909","0.816091"
"6039c31cc24900009500de14","1","Ht4FMpaUt","0.346367","0.653633"
"6039c31cc24900009500de15","1","HkW2LBcJu","0.00347452","0.996526"
"6039c31cc24900009500de16","1","zAc2zrli2","0.0838576","0.916142"
"6039c31cc24900009500de17","1","Cfplk4tja","0.0416448","0.958355"
"6039c31cc24900009500de18","1","CvAQpE2TI","0.320853","0.679147"
"6039c31cc24900009500de19","-1","DnzPjCn2J","0.999988","1.16238e-05"
"6039c31cc24900009500de1a","1","z3TUKfq4j","0.0745406","0.925459"
"6039c31cc24900009500de1b","-1","BjSR0DOJo","0.99681","0.00318981"
"6039c31cc24900009500de1c","1","A3vK29Ati","0.443678","0.556322"
"6039c31cc24900009500de1d","-1","C6zst1XqT","0.973481","0.0265193"
"6039c31cc24900009500de1e","1","yutzmisjG","0.093752","0.906248"
"6039c31cc24900009500de1f","-1","zDI8CwCwy","0.999808","0.000192279"
"6039c31cc24900009500de20","-1","zdxi498Ve","0.997293","0.00270745"
"6039c31cc24900009500de21","1","CCmIs8o7L","0.123178","0.876822"
"6039c31cc24900009500de22","-1","ICZJ5raGH","0.898475","0.101525"
"6039c31cc24900009500de23","1","zt3Mx7JxD","0.346184","0.653816"
"6039c31cc24900009500de24","-1","A1NUGtMxK","0.603838","0.396162"
"6039c31cc24900009500de25","-1","Cug9W744n","0.7013","0.2987"
"6039c31cc24900009500de26","1","Ce0BscC2q","0.235882","0.764118"
"6039c31cc24900009500de27","-1","yBOsdbSkU","0.863356","0.136644"
"6039c31cc24900009500de28","-1","JpE0J07aM","0.930857","0.0691433"
"6039c31cc24900009500de29","1","B76GOvvZ1","0.0294766","0.970523"
"6039c31cc24900009500de2a","-1","C4o8xEcil","0.845863","0.154137"
"6039c31cc24900009500de2b","0","zr9zQnDiE","0.529963","0.470037"
"6039c31cc24900009500de2c","-1","Cp1vV2pMm","0.999721","0.000278646"
"6039c31cc24900009500de2d","-1","z97jPcSRd","0.724625","0.275375"
"6039c31cc24900009500de2e","1","G6GT43XJp","0.0249545","0.975046"
"6039c31cc24900009500de2f","0","zt0Xw3y6B","0.535397","0.464603"
"6039c31cc24900009500de30","-1","CvVtHmfu6","0.999723","0.000276852"
"6039c31cc24900009500de31","1","AmmPZcgSR","0.0469842","0.953016"
"6039c31cc24900009500de32","1","zsr0UdW2D","0.384744","0.615256"
"6039c31cc24900009500de33","-1","EAIMGr25C","0.910251","0.0897489"
"6039c31cc24900009500de34","-1","zhFycASQO","0.999945","5.50096e-05"
"6039c31cc24900009500de35","1","zD4pq0jFF","0.15746","0.84254"
"6039c31cc24900009500de36","1","Hl83t66um","0.039933","0.960067"
"6039c31cc24900009500de37","-1","BnrFp8Qsn","0.994127","0.00587317"
"6039c31cc24900009500de38","-1","EyrRE6PMJ","0.998514","0.00148645"
"6039c31cc24900009500de39","-1","Iwqcd17LF","0.706294","0.293706"
"6039c31cc24900009500de3a","-1","E8BhtzRYt","0.974935","0.0250655"
"6039c31cc24900009500de3b","-1","Amxrw8lGc","0.843411","0.156589"
"6039c31cc24900009500de3c","-1","z98oiois5","0.999425","0.000574812"
"6039c31cc24900009500de3d","-1","Hq3zmuxXZ","0.885233","0.114767"
"6039c31cc24900009500de3e","-1","DrXpvtgyJ","0.999957","4.27858e-05"
"6039c31cc24900009500de3f","-1","zdGCKdArH","0.92181","0.0781899"
"6039c31cc24900009500de40","-1","Jbb4dAeaZ","0.999208","0.000791885"
"6039c31cc24900009500de41","-1","ztFgXeSvT","0.984991","0.0150088"
"6039c31cc24900009500de42","1","BnjXDbJde","0.240361","0.759639"
"6039c31cc24900009500de43","-1","CBFJgjC24","0.998994","0.00100587"
"6039c31cc24900009500de44","-1","EC44M4pgq","0.999644","0.000355739"
"6039c31cc24900009500de45","-1","BpS4WeAvQ","0.819374","0.180626"
"6039c31cc24900009500de46","-1","EAl40rCjw","0.961694","0.0383059"
"6039c31cc24900009500de47","1","CdT925Acw","0.0675271","0.932473"
"6039c31cc24900009500de48","-1","FaSo1fApF","0.63985","0.36015"
"6039c31cc24900009500de49","1","CvOSIzAVE","0.0112068","0.988793"
"6039c31cc24900009500de4a","1","Cm6vvuB24","0.109667","0.890333"
"6039c31cc24900009500de4b","-1","zig1W6xbd","0.999068","0.000932084"
"6039c31cc24900009500de4c","1","AziwrpT4g","0.0770657","0.922934"
"6039c31cc24900009500de4d","1","EDyoF17sJ","0.00402389","0.995976"
"6039c31cc24900009500de4e","1","yCqpqlKwX","0.00217801","0.997822"
"6039c31cc24900009500de4f","1","B6TYOof0x","0.407973","0.592027"
"6039c31cc24900009500de50","-1","FmoQe9Igs","0.900561","0.0994392"
"6039c31cc24900009500de51","-1","CFQqTy0dN","0.999787","0.000212852"
"6039c31cc24900009500de52","1","HkUCVn7dE","0.41399","0.58601"
"6039c31cc24900009500de53","1","Ck3jvDXm6","0.1735","0.8265"
"6039c31cc24900009500de54","0","BhUdA0sRr","0.511135","0.488865"
"6039c31cc24900009500de55","1","IxOnXxzNQ","0.075299","0.924701"
"6039c31cc24900009500de56","-1","yBgz1hYkd","0.999395","0.000605164"
"6039c31cc24900009500de57","1","Aw4HgdO0M","0.338636","0.661364"
"6039c31cc24900009500de58","-1","AfnUpDuEH","0.873525","0.126475"
"6039c31cc24900009500de59","-1","Fq4sxkZAT","0.983156","0.0168436"
"6039c31cc24900009500de5a","1","IkB148FoX","0.211136","0.788864"
"6039c31cc24900009500de5b","1","Cc4wRF1OU","0.0196624","0.980338"
"6039c31cc24900009500de5c","-1","Gah4OqSLz","0.568318","0.431682"
"6039c31cc24900009500de5d","-1","yx6KWBEuJ","0.754237","0.245763"
"6039c31cc24900009500de5e","1","C3D7AC38X","0.37999","0.62001"
"6039c31cc24900009500de5f","1","AmxEWvHkt","0.0460676","0.953932"
"6039c31cc24900009500de60","1","Cm5T4Buuj","0.146475","0.853525"
"6039c31cc24900009500de61","0","A1XIHjsZm","0.489792","0.510208"
"6039c31cc24900009500de62","1","C9SGXAHww","0.282304","0.717696"
"6039c31cc24900009500de63","-1","CcBO27L0p","0.688127","0.311873"
"6039c31cc24900009500de64","1","Com6G9fTX","0.0792889","0.920711"
"6039c31cc24900009500de65","-1","F3giixBi0","0.99989","0.00011006"
"6039c31cc24900009500de66","1","zxUp4d6Pp","0.0292682","0.970732"
"6039c31cc24900009500de67","-1","yCpxwAZXJ","0.999562","0.000438039"
"6039c31cc24900009500de68","-1","z2orejFwp","0.999969","3.1128e-05"
"6039c31cc24900009500de69","1","zf2aO2gig","0.00686189","0.993138"
"6039c31cc24900009500de6a","1","C41rd2Ort","0.216443","0.783557"
"6039c31cc24900009500de6b","1","C8fB4iQTA","0.228761","0.771239"
"6039c31cc24900009500de6c","0","ChC9VwKHV","0.517922","0.482078"
"6039c31cc24900009500de6d","-1","A32Ms7xrO","0.996476","0.00352415"
"6039c31cc24900009500de6e","1","ClgYwtkHl","0.0292386","0.970761"
"6039c31cc24900009500de6f","0","CwxFi2AWI","0.45364","0.54636"
"6039c31cc24900009500de70","1","znJurfPoD","0.0342424","0.965758"
"6039c31cc24900009500de71","-1","zqI7usDOb","0.99992","7.96402e-05"
"6039c31cc24900009500de72","-1","z0LIiafLx","0.740559","0.259441"
"6039c31cc24900009500de73","-1","CcPBt7eC7","0.608972","0.391028"
"6039c31cc24900009500de74","-1","ClPEyeRZY","0.66803","0.33197"
"6039c31cc24900009500de75","-1","CvHmIhJ2O","0.957669","0.0423311"
"6039c31cc24900009500de76","1","zk8oLuTiB","0.00175306","0.998247"
"6039c31cc24900009500de77","-1","A5ttFtpXM","0.998292","0.00170846"
"6039c31cc24900009500de78","-1","zdvebvtFY","0.83999","0.16001"
"6039c31cc24900009500de79","-1","zdOfA0Qjc","0.999815","0.000184721"
"6039c31cc24900009500de7a","1","Gsvxr3mMn","0.127334","0.872666"
"6039c31cc24900009500de7b","-1","F1gkL6GlH","0.999922","7.7806e-05"
"6039c31cc24900009500de7c","1","Ggbps4IIZ","0.187742","0.812258"
"6039c31cc24900009500de7d","-1","yAw3upmpj","0.935847","0.0641527"
"6039c31cc24900009500de7e","1","zk6SHErUq","0.00106267","0.998937"
"6039c31cc24900009500de7f","1","CdGh2m4xL","0.153293","0.846707"
"6039c31cc24900009500de80","1","CgHhrhX0q","0.0482491","0.951751"
"6039c31cc24900009500de81","1","CamHb5Vck","0.288223","0.711777"
"6039c31cc24900009500de82","1","CvyotmFIv","0.0858378","0.914162"
"6039c31cc24900009500de83","1","BxV4gqnSs","0.0420598","0.95794"
"6039c31cc24900009500de84","1","Eo5uuDVKq","0.0697994","0.930201"
"6039c31cc24900009500de85","1","Cb6cvbqpe","0.121796","0.878204"
"6039c31cc24900009500de86","-1","CvLu9b64B","0.999996","3.65609e-06"
"6039c31cc24900009500de87","-1","zBgXsiGFy","0.867477","0.132523"
"6039c31cc24900009500de88","1","zfmffmGRi","0.346308","0.653692"
"6039c31cc24900009500de89","-1","C40DEcV8Q","0.868291","0.131709"
"6039c31cc24900009500de8a","1","zkQ5C2Jmz","0.0289051","0.971095"
"6039c31cc24900009500de8b","-1","B6LrdmIjA","0.985175","0.0148249"
"6039c31cc24900009500de8c","-1","EyO3JfnSc","0.99926","0.000740449"
"6039c31cc24900009500de8d","-1","Hq3olzXaS","0.974793","0.0252066"
"6039c31cc24900009500de8e","-1","zxIPFdsPp","0.748628","0.251372"
"6039c31cc24900009500de8f","1","zt1aCoSSM","0.203457","0.796543"
"6039c31cc24900009500de90","1","Cb55dFi8q","0.156135","0.843865"
"6039c31cc24900009500de91","1","yrKYXDftg","0.325733","0.674267"
"6039c31cc24900009500de92","-1","G5b1Cwh1O","0.999923","7.73775e-05"
"6039c31cc24900009500de93","1","CfIjEv2mC","0.169196","0.830804"
"6039c31cc24900009500de94","1","CvxNTuqeE","0.303809","0.696191"
"6039c31cc24900009500de95","-1","EjMtx5Uoi","0.564046","0.435954"
"6039c31cc24900009500de96","-1","CnMKty4Ph","0.788911","0.211089"
"6039c31cc24900009500de97","1","CbPNYxYiy","0.0920538","0.907946"
"6039c31cc24900009500de98","-1","zdDAhzZS6","0.644751","0.355249"
"6039c31cc24900009500de99","1","ze5tj5qiE","0.144985","0.855015"
"6039c31cc24900009500de9a","-1","C44Lnp2RO","0.562316","0.437684"
"6039c31cc24900009500de9b","-1","CgHXL1h4n","0.96265","0.0373497"
"6039c31cc24900009500de9c","1","DvAre1zUb","0.000877025","0.999123"
"6039c31cc24900009500de9d","0","zmEQR2yBJ","0.516259","0.483741"
"6039c31cc24900009500de9e","1","CmnTVEvTs","0.116043","0.883957"
"6039c31cc24900009500de9f","-1","Bj8di4FZM","0.990494","0.00950592"
"6039c31cc24900009500dea0","-1","CcATGvvde","0.688127","0.311873"
"6039c31cc24900009500dea1","-1","zdkAWciA6","0.996174","0.00382597"
"6039c31cc24900009500dea2","-1","Ce9cqsBl0","0.789178","0.210822"
"6039c31cc24900009500dea3","0","CET4qwTLh","0.512886","0.487114"
"6039c31cc24900009500dea4","0","BBLw5AHth","0.463364","0.536636"
"6039c31cc24900009500dea5","1","yCBm4Fd2q","0.030202","0.969798"
"6039c31cc24900009500dea6","0","zBcId3wjU","0.538797","0.461203"
"6039c31cc24900009500dea7","-1","ztskyfV2W","0.999789","0.000210972"
"6039c31cc24900009500dea8","-1","Ar5tZBh64","0.756571","0.243429"
"6039c31cc24900009500dea9","-1","z0K2KASj9","0.822097","0.177903"
"6039c31cc24900009500deaa","-1","F8NE16xPz","0.999998","2.01108e-06"
"6039c31cc24900009500deab","-1","z9jMtvxWk","0.998217","0.00178248"
"6039c31cc24900009500deac","1","Bx7lqFa2L","0.261421","0.738579"
"6039c31cc24900009500dead","1","CaVw82Tlo","0.103902","0.896098"
"6039c31cc24900009500deae","1","Ce0nRakhE","0.161063","0.838937"
"6039c31cc24900009500deaf","-1","Ex9NbwG0i","0.997436","0.00256445"
"6039c31cc24900009500deb0","-1","znqKkdw3N","0.998122","0.00187843"
"6039c31cc24900009500deb1","1","C0N4h8N89","0.42715","0.572851"
"6039c31cc24900009500deb2","-1","yBn4sFOsH","0.845695","0.154305"
"6039c31cc24900009500deb3","-1","FpJFRxFGA","0.985142","0.0148581"
"6039c31cc24900009500deb4","1","CoEbsn0TG","0.262463","0.737537"
"6039c31cc24900009500deb5","-1","A7cpOaHwh","0.897286","0.102714"
"6039c31cc24900009500deb6","1","C3S9N4FAA","0.0578685","0.942131"
"6039c31cc24900009500deb7","-1","ECZ7zt4jV","0.685299","0.314701"
"6039c31cc24900009500deb8","1","CdYd9lL35","0.170218","0.829782"
"6039c31cc24900009500deb9","1","CdZvlk0f4","0.0819011","0.918099"
"6039c31cc24900009500deba","-1","BhBaPzIIG","0.802843","0.197157"
"6039c31cc24900009500debb","-1","CoAVcxOaM","0.994496","0.00550445"
"6039c31cc24900009500debc","-1","F2oaVCl6m","0.943232","0.0567681"
"6039c31cc24900009500debd","-1","C4itkxA3V","0.886093","0.113907"
"6039c31cc24900009500debe","-1","AoiKfk6zS","0.998819","0.00118074"
"6039c31cc24900009500debf","1","CdQxddu6t","0.13846","0.86154"
"6039c31cc24900009500dec0","1","IncktfXmK","0.0243077","0.975692"
"6039c31cc24900009500dec1","-1","zAltEAQEm","0.997957","0.00204314"
"6039c31cc24900009500dec2","1","yCqHt5HqE","0.022251","0.977749"
"6039c31cc24900009500dec3","1","CfYR7aBUr","0.076346","0.923654"
"6039c31cc24900009500dec4","-1","CqDxhuUvV","0.999444","0.000555512"
"6039c31cc24900009500dec5","1","B3FRj3mYV","0.0871977","0.912802"
"6039c31cc24900009500dec6","1","BjpXjsyOs","0.000564325","0.999436"
"6039c31cc24900009500dec7","1","yvE1bzWpK","0.160193","0.839807"
"6039c31cc24900009500dec8","-1","Giruad6U6","0.999206","0.000794023"
"6039c31cc24900009500dec9","-1","AAQDPtmpe","0.783379","0.216621"
"6039c31cc24900009500deca","1","I7PL8gm3p","0.271953","0.728047"
"6039c31cc24900009500decb","-1","HlhMdnkOR","0.581204","0.418796"
"6039c31cc24900009500decc","1","AqEDBD9Wu","0.103097","0.896903"
"6039c31cc24900009500decd","-1","BgLAqrMWJ","0.735448","0.264551"
"6039c31cc24900009500dece","-1","yBrewn41t","0.879486","0.120514"
"6039c31cc24900009500decf","1","zqGYY8kPe","0.136235","0.863765"
"6039c31cc24900009500ded0","-1","Cngr9gsJc","0.673576","0.326424"
"6039c31cc24900009500ded1","1","z48FrDwor","0.00991852","0.990081"
"6039c31cc24900009500ded2","-1","B4yVr41d5","0.997535","0.00246488"
"6039c31cc24900009500ded3","-1","CvGuk6M6F","0.885577","0.114423"
"6039c31cc24900009500ded4","1","ADw3bCnSU","0.00883039","0.99117"
"6039c31cc24900009500ded5","-1","CjKgOgJzI","0.562069","0.437931"
"6039c31cc24900009500ded6","1","H3Tap344O","0.0776887","0.922311"
"6039c31cc24900009500ded7","-1","IhozabuY3","0.838283","0.161717"
"6039c31cc24900009500ded8","1","B6Y2y3RtD","0.272834","0.727166"
"6039c31cc24900009500ded9","1","GnzEk1B9B","0.244997","0.755003"
"6039c31cc24900009500deda","-1","zunQ5p38L","0.990922","0.00907814"
"6039c31cc24900009500dedb","-1","A5ILB1BaZ","0.999787","0.000213037"
"6039c31cc24900009500dedc","1","I6V9R15gN","0.10734","0.89266"
"6039c31cc24900009500dedd","1","AqLCndfc7","0.418844","0.581156"
"6039c31cc24900009500dede","1","zDlCV81Cj","0.172646","0.827354"
"6039c31cc24900009500dedf","1","C45p60nMw","0.0463199","0.95368"
"6039c31cc24900009500dee0","-1","BETfZoCub","0.675349","0.324651"
"6039c31cc24900009500dee1","1","F4QE5DzBK","0.449557","0.550443"
"6039c31cc24900009500dee2","-1","ytEG5hJjR","0.99827","0.00172984"
"6039c31cc24900009500dee3","1","GlcTauztw","0.00828482","0.991715"
"6039c31cc24900009500dee4","1","Co8o8AcCJ","0.234295","0.765705"
"6039c31cc24900009500dee5","1","Ihqffmyhx","0.0703656","0.929634"
"6039c31cc24900009500dee6","-1","AzeKjCCQj","0.99641","0.00358965"
"6039c31cc24900009500dee7","-1","z4zqK6C0p","0.999948","5.19389e-05"
"6039c31cc24900009500dee8","1","C3ES1CDin","0.0128896","0.98711"
"6039c31cc24900009500dee9","0","BsimkBHRh","0.533538","0.466462"
"6039c31cc24900009500deea","1","zk3lPv7iG","0.0516451","0.948355"
"6039c31cc24900009500deeb","1","GninfclEC","0.0854591","0.914541"
"6039c31cc24900009500deec","1","zt8HnEcXq","0.343998","0.656002"
"6039c31cc24900009500deed","-1","zAoaEEVAG","0.558182","0.441818"
"6039c31cc24900009500deee","1","CdSFLriHh","0.104946","0.895054"
"6039c31cc24900009500deef","-1","B6KEV9oJc","0.998558","0.00144201"
"6039c31cc24900009500def0","-1","ztK0OnUiP","0.995252","0.00474771"
"6039c31cc24900009500def1","1","Ciwsp5Te7","0.0228354","0.977165"
"6039c31cc24900009500def2","1","CaQdtslsF","0.144407","0.855593"
"6039c31cc24900009500def3","-1","E9FmM2F3O","0.704354","0.295646"
"6039c31cc24900009500def4","-1","zt51s666O","0.558136","0.441864"
"6039c31cc24900009500def5","1","AgZXWAu3o","0.0115532","0.988447"
"6039c31cc24900009500def6","-1","ImFtn8e7D","0.989945","0.0100547"
"6039c31cc24900009500def7","-1","zsnDy8dJo","0.816773","0.183227"
"6039c31cc24900009500def8","-1","B3HPCzfe2","0.989279","0.0107206"
"6039c31cc24900009500def9","-1","BgeNmjWK0","0.643377","0.356623"
"6039c31cc24900009500defa","-1","BAGYGk5uE","0.694995","0.305005"
"6039c31cc24900009500defb","1","CgIMbicWI","0.120356","0.879644"
"6039c31cc24900009500defc","-1","E3z5WuGDV","0.964544","0.0354559"
"6039c31cc24900009500defd","-1","F4Xuckn5p","0.788083","0.211917"
"6039c31cc24900009500defe","1","Ce1Kn7O20","0.12154","0.87846"
"6039c31cc24900009500deff","-1","F0Lj11sI7","0.998061","0.00193902"
"6039c31cc24900009500df00","1","JoYO7vmuN","0.346053","0.653947"
"6039c31cc24900009500df01","0","Ch1XPjZP4","0.539193","0.460807"
"6039c31cc24900009500df02","1","Cz8iREP85","0.0117801","0.98822"
"6039c31cc24900009500df03","1","CiRWucQFN","0.123038","0.876962"
"6039c31cc24900009500df04","-1","F66BZlOEH","0.998761","0.00123919"
"6039c31cc24900009500df05","1","zgIo8rlgp","0.0674998","0.9325"
"6039c31cc24900009500df06","-1","CvNnzth8V","0.990998","0.00900241"
